gameweek,player_id,player_name,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,total_bps,total_influence,total_creativity,total_threat,total_xg,total_xa,total_xgi,total_xgc,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
9,353,Phil Foden,13,1355,1365,1350,1360,1360,1370,3,14,1,5,Brighton,15,63,66.80000000000001,93.5,73.0,0.32,0.38,0.7,2.31,1.4,1.36,90,2,0
9,355,Erling Haaland,13,1355,1365,1350,1360,1360,1370,4,14,1,5,Brighton,14,46,79.6,30.4,168.0,3.31,0.07,3.38,2.41,1.4,1.36,90,8,1
9,360,James McAtee,17,1030,1040,1045,1020,1020,1060,3,19,1,14,Man Utd,6,15,14.2,33.9,48.0,0.29000000000000004,0.1,0.39,5.99,6.5,1.53,77,5,1
9,361,Stefan Ortega Moreno,13,1355,1365,1350,1360,1360,1370,1,14,1,5,Brighton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.36,90,2,0
9,362,Cole Palmer,7,1125,1190,1080,1150,1170,1230,3,16,1,1,Arsenal,7,26,21.799999999999997,56.8,35.0,0.39999999999999997,0.47,0.8700000000000001,2.38,3.2,1.98,83,6,1
9,365,Rodrigo Hernandez,13,1355,1365,1350,1360,1360,1370,3,14,1,5,Brighton,-1,18,24.4,70.7,37.0,0.2,1.36,1.56,2.86,1.4,1.36,90,1,0
9,368,John Stones,13,1355,1365,1350,1360,1360,1370,2,14,1,5,Brighton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.36,74,2,0
9,369,Kyle Walker,13,1355,1365,1350,1360,1360,1370,2,14,1,5,Brighton,13,60,47.4,74.4,13.0,0.02,0.29,0.31,2.41,1.4,1.36,90,2,0
9,372,Antony Matheus dos Santos,14,1125,1220,1130,1210,1120,1230,3,19,2,17,Sheffield Utd,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.53,63,2,0
9,373,Bruno Borges Fernandes,14,1125,1220,1130,1210,1120,1230,3,19,2,17,Sheffield Utd,13,57,88.39999999999999,113.1,77.0,0.47000000000000003,0.99,1.46,3.82,1.4,1.53,90,7,1
9,377,Diogo Dalot Teixeira,14,1125,1220,1130,1210,1120,1230,2,19,2,17,Sheffield Utd,9,62,56.6,73.80000000000001,13.0,0.04,0.30000000000000004,0.33999999999999997,3.82,1.4,1.53,90,11,1
9,378,Anthony Elanga,16,1065,1100,1050,1125,1080,1080,3,14,1,12,Luton,5,16,22.8,33.9,59.0,0.18,0.32,0.5,1.9300000000000002,1.67,2.08,87,9,1
9,386,Victor Lindelöf,14,1125,1220,1130,1210,1120,1230,2,19,2,17,Sheffield Utd,9,55,25.2,33.2,4.0,0.15,0.16999999999999998,0.32,3.82,1.4,1.53,90,5,1
9,387,Harry Maguire,14,1125,1220,1130,1210,1120,1230,2,19,2,17,Sheffield Utd,1,5,2.2,0.3,0.0,0.0,0.0,0.0,0.0,1.4,1.53,90,2,0
9,392,Scott McTominay,14,1125,1220,1130,1210,1120,1230,3,19,2,17,Sheffield Utd,5,20,13.200000000000001,2.5,11.0,0.04,0.02,0.060000000000000005,2.2800000000000002,1.4,1.53,62,7,1
9,393,Teden Mengi,12,1055,1090,1020,1060,1090,1120,2,14,2,16,Nott'm Forest,2,15,27.4,1.9,0.0,0.0,0.03,0.03,1.64,5.5,2.08,90,1,0
9,396,Marcus Rashford,14,1125,1220,1130,1210,1120,1230,3,19,2,17,Sheffield Utd,7,32,25.4,58.8,108.0,1.19,0.16999999999999998,1.3599999999999999,3.55,1.4,1.53,87,2,0
9,406,Bruno Guimarães Rodriguez Moura,15,1105,1280,1050,1210,1160,1355,3,14,1,8,Crystal Palace,18,77,111.80000000000001,131.5,64.0,0.5700000000000001,0.5800000000000001,1.1500000000000001,2.03,1.45,1.85,68,3,0
9,407,Dan Burn,15,1105,1280,1050,1210,1160,1355,2,14,1,8,Crystal Palace,24,87,81.4,19.400000000000002,49.0,0.53,0.07,0.6000000000000001,2.13,1.45,1.85,90,6,1
9,412,Anthony Gordon,15,1105,1280,1050,1210,1160,1355,3,14,1,8,Crystal Palace,22,73,89.4,45.199999999999996,95.0,0.66,0.5800000000000001,1.24,2.03,1.45,1.85,69,8,1
9,416,Joelinton Cássio Apolinário de Lira,15,1105,1280,1050,1210,1160,1355,3,14,1,8,Crystal Palace,1,3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.45,1.85,80,3,0
9,419,Jamaal Lascelles,15,1105,1280,1050,1210,1160,1355,2,14,1,8,Crystal Palace,6,24,7.6,11.6,11.0,0.08,0.02,0.1,0.65,1.45,1.85,90,6,1
9,421,Sean Longstaff,15,1105,1280,1050,1210,1160,1355,3,14,1,8,Crystal Palace,17,72,77.6,40.2,36.0,0.45999999999999996,0.5900000000000001,1.0499999999999998,2.13,1.45,1.85,90,7,1
9,423,Jacob Murphy,15,1105,1280,1050,1210,1160,1355,3,14,1,8,Crystal Palace,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.85,90,17,1
9,424,Nick Pope,15,1105,1280,1050,1210,1160,1355,1,14,1,8,Crystal Palace,18,73,44.4,0.0,0.0,0.0,0.0,0.0,2.13,1.45,1.85,90,7,1
9,427,Fabian Schär,15,1105,1280,1050,1210,1160,1355,2,14,1,8,Crystal Palace,20,79,46.4,5.8999999999999995,24.0,0.37,0.02,0.39,2.13,1.45,1.85,90,7,1
9,430,Kieran Trippier,15,1105,1280,1050,1210,1160,1355,2,14,1,8,Crystal Palace,38,140,128.6,170.5,13.0,0.05,1.5,1.55,1.92,1.45,1.85,68,10,1
9,433,Callum Wilson,15,1105,1280,1050,1210,1160,1355,4,14,1,8,Crystal Palace,11,43,76.2,7.7,138.0,2.15,0.09,2.24,1.27,1.45,1.85,69,6,1
9,436,Serge Aurier,16,1065,1100,1050,1125,1080,1080,2,14,1,12,Luton,2,19,16.0,7.9,6.0,0.0,0.03,0.03,2.48,1.67,2.08,87,2,0
9,439,Willy Boly,16,1065,1100,1050,1125,1080,1080,2,14,1,12,Luton,3,29,59.8,14.100000000000001,13.0,0.07,0.28,0.35,3.0300000000000002,1.67,2.08,77,6,1
9,447,Morgan Gibbs-White,16,1065,1100,1050,1125,1080,1080,3,14,1,12,Luton,4,29,24.6,50.599999999999994,50.0,0.53,0.18000000000000002,0.7100000000000001,2.77,1.67,2.08,90,1,0
9,453,Orel Mangala,16,1065,1100,1050,1125,1080,1080,3,14,1,12,Luton,4,28,20.6,18.8,9.0,0.16,0.03,0.19,3.2199999999999998,1.67,2.08,90,2,0
9,465,Harry Toffolo,16,1065,1100,1050,1125,1080,1080,2,14,1,12,Luton,4,17,29.2,14.0,0.0,0.0,0.02,0.02,0.88,1.67,2.08,90,1,0
9,468,Chris Wood,16,1065,1100,1050,1125,1080,1080,4,14,1,12,Luton,3,4,1.2,11.6,10.0,0.23,0.01,0.24000000000000002,1.6600000000000001,1.67,2.08,90,13,1
9,475,Sander Berge,6,1045,1050,1050,1050,1040,1050,3,14,2,4,Brentford,11,46,54.199999999999996,44.3,29.0,0.28,0.12,0.4,5.0600000000000005,4.2,1.95,65,1,0
9,476,Jayden Bogle,17,1030,1040,1045,1020,1020,1060,2,19,1,14,Man Utd,7,25,14.8,31.2,13.0,0.08,0.13,0.21000000000000002,4.33,6.5,1.53,90,1,0
9,482,Wes Foderingham,17,1030,1040,1045,1020,1020,1060,1,19,1,14,Man Utd,6,69,148.0,0.0,0.0,0.0,0.0,0.0,7.950000000000001,6.5,1.53,90,2,0
9,488,Oliver Norwood,17,1030,1040,1045,1020,1020,1060,3,19,1,14,Man Utd,3,14,18.0,1.1,13.0,0.01,0.01,0.02,3.0700000000000003,6.5,1.53,90,2,0
9,499,Pierre-Emile Højbjerg,18,1170,1230,1110,1150,1230,1310,3,19,1,10,Fulham,3,9,4.2,3.5,4.0,0.01,0.01,0.02,0.19,1.5,1.5,90,2,0
9,501,Dejan Kulusevski,18,1170,1230,1110,1150,1230,1310,3,19,1,10,Fulham,14,64,77.0,162.1,115.0,0.39,0.62,1.01,4.0,1.5,1.5,90,3,0
9,504,James Maddison,18,1170,1230,1110,1150,1230,1310,3,19,1,10,Fulham,12,52,81.6,149.39999999999998,59.0,0.3,0.6799999999999999,0.98,3.83,1.5,1.5,81,9,1
9,506,Pedro Porro,18,1170,1230,1110,1150,1230,1310,2,19,1,10,Fulham,10,65,76.0,99.5,11.0,0.05,0.37,0.42000000000000004,3.99,1.5,1.5,90,6,1
9,509,Richarlison de Andrade,18,1170,1230,1110,1150,1230,1310,3,19,1,10,Fulham,14,37,75.6,34.3,116.0,1.23,0.41,1.6400000000000001,1.53,1.5,1.5,80,6,1
9,511,Cristian Romero,18,1170,1230,1110,1150,1230,1310,2,19,1,10,Fulham,1,40,44.6,29.3,17.0,0.16,0.23,0.39,4.0,1.5,1.5,90,8,1
9,513,Pape Matar Sarr,18,1170,1230,1110,1150,1230,1310,3,19,1,10,Fulham,5,31,40.2,44.599999999999994,41.0,0.43,0.09,0.52,3.99,1.5,1.5,61,3,0
9,516,Son Heung-min,18,1170,1230,1110,1150,1230,1310,3,19,1,10,Fulham,23,66,107.0,26.6,116.0,1.52,0.58,2.1,3.77,1.5,1.5,81,14,1
9,520,Guglielmo Vicario,18,1170,1230,1110,1150,1230,1310,1,19,1,10,Fulham,8,51,85.19999999999999,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.5,90,6,1
9,522,Nayef Aguerd,19,1100,1145,1055,1140,1150,1150,2,15,2,2,Aston Villa,8,44,90.80000000000001,0.4,32.0,0.6,0.01,0.61,7.76,4.0,1.57,90,0,0
9,523,Michail Antonio,19,1100,1145,1055,1140,1150,1150,4,15,2,2,Aston Villa,9,22,28.200000000000003,36.1,17.0,0.18,0.78,0.96,5.92,4.0,1.57,89,2,0
9,524,Alphonse Areola,19,1100,1145,1055,1140,1150,1150,1,15,2,2,Aston Villa,12,69,121.4,0.0,0.0,0.0,0.0,0.0,7.76,4.0,1.57,90,1,0
9,526,Jarrod Bowen,19,1100,1145,1055,1140,1150,1150,3,15,2,2,Aston Villa,18,56,92.2,21.5,142.0,1.26,0.27,1.53,7.72,4.0,1.57,90,8,1
9,528,Vladimír Coufal,19,1100,1145,1055,1140,1150,1150,2,15,2,2,Aston Villa,20,88,112.80000000000001,90.4,6.0,0.0,0.6299999999999999,0.6299999999999999,7.76,4.0,1.57,90,0,0
9,532,Emerson Palmieri dos Santos,19,1100,1145,1055,1140,1150,1150,2,15,2,2,Aston Villa,10,52,48.0,31.3,14.0,0.06999999999999999,0.13,0.2,7.76,4.0,1.57,90,-1,0
9,539,Lucas Tolentino Coelho de Lima,19,1100,1145,1055,1140,1150,1150,3,15,2,2,Aston Villa,7,40,34.4,45.3,12.0,0.06,0.58,0.6399999999999999,7.37,4.0,1.57,85,2,0
9,540,Declan Rice,1,1350,1365,1370,1370,1330,1360,3,16,2,7,Chelsea,7,34,39.400000000000006,32.4,13.0,0.19,0.09,0.28,1.89,2.25,1.98,90,9,1
9,542,Tomáš Souček,19,1100,1145,1055,1140,1150,1150,3,15,2,2,Aston Villa,11,39,90.8,29.0,88.0,1.19,0.39,1.58,7.03,4.0,1.57,66,2,0
9,544,Kurt Zouma,19,1100,1145,1055,1140,1150,1150,2,15,2,2,Aston Villa,8,48,55.599999999999994,10.8,19.0,0.06,0.0,0.06,7.76,4.0,1.57,90,0,0
9,545,Rayan Aït-Nouri,20,1100,1100,1085,1105,1115,1100,2,14,2,3,Bournemouth,5,19,33.0,4.8,4.0,0.0,0.060000000000000005,0.060000000000000005,2.8999999999999995,3.0,1.85,90,2,0
9,551,Craig Dawson,20,1100,1100,1085,1105,1115,1100,2,14,2,3,Bournemouth,5,33,64.2,1.1,13.0,0.06,0.01,0.07,5.59,3.0,1.85,90,2,0
9,557,Hwang Hee-chan,20,1100,1100,1085,1105,1115,1100,3,14,2,3,Bournemouth,15,47,73.8,4.0,46.0,0.55,0.03,0.5800000000000001,2.9799999999999995,3.0,1.85,90,4,0
9,563,Max Kilman,20,1100,1100,1085,1105,1115,1100,2,14,2,3,Bournemouth,5,37,57.8,2.6,37.0,0.42000000000000004,0.01,0.43000000000000005,5.59,3.0,1.85,90,1,0
9,567,Pedro Lomba Neto,20,1100,1100,1085,1105,1115,1100,3,14,2,3,Bournemouth,18,55,70.0,74.89999999999999,40.0,0.17,0.8099999999999999,0.98,5.59,3.0,1.85,90,4,0
9,569,José Malheiro de Sá,20,1100,1100,1085,1105,1115,1100,1,14,2,3,Bournemouth,9,53,88.4,0.0,0.0,0.0,0.0,0.0,5.59,3.0,1.85,90,3,0
9,573,Toti António Gomes,20,1100,1100,1085,1105,1115,1100,2,14,2,3,Bournemouth,3,12,19.6,0.8,0.0,0.0,0.0,0.0,2.51,3.0,1.85,74,2,0
9,574,Boubacar Traoré,20,1100,1100,1085,1105,1115,1100,3,14,2,3,Bournemouth,3,4,8.2,0.9000000000000001,0.0,0.0,0.0,0.0,1.2200000000000002,3.0,1.85,90,1,0
9,575,Tom Lockyer,12,1055,1090,1020,1060,1090,1120,2,14,2,16,Nott'm Forest,13,48,80.8,12.7,56.0,0.8300000000000001,0.04,0.8700000000000001,4.91,5.5,2.08,90,4,0
9,576,Jack Robinson,17,1030,1040,1045,1020,1020,1060,2,19,1,14,Man Utd,1,50,84.6,32.7,8.0,0.35,0.06999999999999999,0.42,7.950000000000001,6.5,1.53,90,1,0
9,582,Pelly Ruddock Mpanzu,12,1055,1090,1020,1060,1090,1120,3,14,2,16,Nott'm Forest,6,15,16.8,32.7,17.0,0.15000000000000002,0.58,0.73,4.4399999999999995,5.5,2.08,71,2,0
9,584,Pau Torres,2,1160,1285,1140,1220,1180,1350,2,15,1,19,West Ham,12,56,43.0,19.0,2.0,0.0,0.04,0.04,4.23,1.85,1.57,90,2,0
9,586,Tahith Chong,12,1055,1090,1020,1060,1090,1120,3,14,2,16,Nott'm Forest,1,4,5.2,5.8,28.0,0.08,0.03,0.11,0.99,5.5,2.08,71,2,0
9,590,Matheus Santos Carneiro Da Cunha,20,1100,1100,1085,1105,1115,1100,4,14,2,3,Bournemouth,9,32,44.0,26.4,26.0,0.09,0.47000000000000003,0.56,4.2299999999999995,3.0,1.85,81,7,1
9,591,Willian Borges da Silva,10,1055,1175,1050,1180,1060,1170,3,19,2,18,Spurs,11,46,36.0,66.80000000000001,46.0,0.23000000000000004,0.24000000000000002,0.47,3.0300000000000002,6.0,1.5,90,2,0
9,594,Zeki Amdouni,6,1045,1050,1050,1050,1040,1050,4,14,2,4,Brentford,12,31,56.8,36.0,104.0,1.21,0.05,1.26,3.92,4.2,1.95,75,2,0
9,595,Milos Kerkez,3,1100,1100,1055,1130,1145,1075,2,14,1,20,Wolves,5,19,16.8,14.4,8.0,0.07,0.16,0.22999999999999998,5.970000000000001,2.38,1.85,84,2,0
9,596,James Trafford,6,1045,1050,1050,1050,1040,1050,1,14,2,4,Brentford,10,70,97.80000000000001,0.0,0.0,0.0,0.0,0.0,6.13,4.2,1.95,90,3,0
9,597,André Onana,14,1125,1220,1130,1210,1120,1230,1,19,2,17,Sheffield Utd,11,62,83.2,0.2,0.0,0.0,0.0,0.0,3.82,1.4,1.53,90,3,0
9,598,Matt Doherty,20,1100,1100,1085,1105,1115,1100,2,14,2,3,Bournemouth,2,9,19.4,12.2,9.0,0.12,0.05,0.17,2.67,3.0,1.85,90,2,0
9,599,Moussa Diaby,2,1160,1285,1140,1220,1180,1350,3,15,1,19,West Ham,16,45,51.8,52.4,100.0,0.71,0.43,1.1400000000000001,3.9400000000000004,1.85,1.57,84,2,0
9,606,Igor Julio dos Santos de Paulo,5,1100,1210,1070,1180,1135,1240,2,14,2,13,Man City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.36,90,0,0
9,610,Calvin Bassey,10,1055,1175,1050,1180,1060,1170,2,19,2,18,Spurs,1,3,0.2,0.1,0.0,0.0,0.0,0.0,0.28,6.0,1.5,90,1,0
9,614,Thomas Kaminski,12,1055,1090,1020,1060,1090,1120,1,14,2,16,Nott'm Forest,7,47,57.4,0.0,0.0,0.0,0.02,0.02,5.51,5.5,2.08,90,3,0
9,616,Joško Gvardiol,13,1355,1365,1350,1360,1360,1370,2,14,1,5,Brighton,8,44,37.0,34.3,15.0,0.08,0.38,0.46,1.97,1.4,1.36,90,2,0
9,617,Rasmus Højlund,14,1125,1220,1130,1210,1120,1230,4,19,2,17,Sheffield Utd,6,4,15.6,37.1,46.0,0.78,0.12,0.9,2.83,1.4,1.53,62,2,0
9,631,Jacob Brown,12,1055,1090,1020,1060,1090,1120,4,14,2,16,Nott'm Forest,7,21,28.999999999999996,69.4,69.0,1.12,0.31,1.4300000000000002,5.4,5.5,2.08,71,2,0
9,638,Vini de Souza Costa,17,1030,1040,1045,1020,1020,1060,3,19,1,14,Man Utd,6,38,61.400000000000006,6.8,16.0,0.09999999999999999,0.04,0.13999999999999999,7.950000000000001,6.5,1.53,90,1,0
9,639,Micky van de Ven,18,1170,1230,1110,1150,1230,1310,2,19,1,10,Fulham,4,43,34.2,3.1,0.0,0.0,0.03,0.03,3.99,1.5,1.5,90,6,1
9,642,Edson Álvarez Velázquez,19,1100,1145,1055,1140,1150,1150,3,15,2,2,Aston Villa,4,30,36.400000000000006,3.4000000000000004,9.0,0.02,0.02,0.04,6.65,4.0,1.57,90,5,1
9,643,Max Aarons,3,1100,1100,1055,1130,1145,1075,2,14,1,20,Wolves,7,38,27.8,30.0,12.0,0.0,0.19,0.19,7.050000000000001,2.38,1.85,90,1,0
9,663,Gustavo Hamer,17,1030,1040,1045,1020,1020,1060,3,19,1,14,Man Utd,14,51,62.8,99.3,35.0,0.22999999999999998,0.44,0.6699999999999999,5.44,6.5,1.53,83,2,0
9,664,James Ward-Prowse,19,1100,1145,1055,1140,1150,1150,3,15,2,2,Aston Villa,13,78,105.4,161.3,54.0,0.6499999999999999,1.6,2.25,7.76,4.0,1.57,90,2,0
9,672,Nicolò Zaniolo,2,1160,1285,1140,1220,1180,1350,3,15,1,19,West Ham,4,-5,14.8,34.3,83.0,0.28,0.29000000000000004,0.5700000000000001,2.69,1.85,1.57,75,2,0
9,678,Jérémy Doku,13,1355,1365,1350,1360,1360,1370,3,14,1,5,Brighton,11,57,71.2,105.1,106.0,0.26,1.16,1.42,1.6099999999999999,1.4,1.36,74,6,1
9,688,Timothy Castagne,10,1055,1175,1050,1180,1060,1170,2,19,2,18,Spurs,15,65,54.0,37.400000000000006,45.0,0.16,0.26999999999999996,0.43,3.31,6.0,1.5,90,1,0
9,690,Carlos Baleba,5,1100,1210,1070,1180,1135,1240,3,14,2,13,Man City,2,7,8.4,1.1,0.0,0.0,0.0,0.0,1.08,6.5,1.36,65,2,0
9,693,Luke Thomas,17,1030,1040,1045,1020,1020,1060,2,19,1,14,Man Utd,0,39,46.8,29.0,16.0,0.33,0.060000000000000005,0.39,7.950000000000001,6.5,1.53,90,0,0
9,696,Murillo Santiago Costa dos Santos,16,1065,1100,1050,1125,1080,1080,2,14,1,12,Luton,2,18,24.2,1.1,6.0,0.06,0.01,0.07,1.7,1.67,2.08,90,0,0
9,703,Jonny Evans,14,1125,1220,1130,1210,1120,1230,2,19,2,17,Sheffield Utd,12,39,32.4,14.2,2.0,0.0,0.14,0.14,1.11,1.4,1.53,83,1,0
9,706,Mike Trésor,6,1045,1050,1050,1050,1040,1050,3,14,2,4,Brentford,3,15,9.0,31.0,4.0,0.05,0.13,0.18,0.88,4.2,1.95,65,2,0
9,708,Ryan Gravenberch,11,1240,1370,1210,1350,1270,1390,3,11,1,9,Everton,3,8,8.2,0.8999999999999999,10.0,0.0,0.0,0.0,0.2,1.33,1.4,61,3,0
9,709,Sofyan Amrabat,14,1125,1220,1130,1210,1120,1230,3,19,2,17,Sheffield Utd,2,7,23.6,6.2,0.0,0.0,0.04,0.04,0.8200000000000001,1.4,1.53,90,2,0
9,712,Nicolás Domínguez,16,1065,1100,1050,1125,1080,1080,3,14,1,12,Luton,12,46,63.4,8.8,20.0,0.07,0.07,0.14,2.2,1.67,2.08,77,3,0
9,713,Ibrahim Sangaré,16,1065,1100,1050,1125,1080,1080,3,14,1,12,Luton,3,21,33.6,12.0,3.0,0.1,0.09,0.19,2.21,1.67,2.08,77,2,0
10,6,Kai Havertz,1,1350,1365,1370,1370,1330,1360,3,14,1,17,Sheffield Utd,11,29,62.0,16.6,35.0,0.8799999999999999,0.06,0.94,1.29,1.13,1.36,90,3,0
10,10,Jakub Kiwior,1,1350,1365,1370,1370,1330,1360,2,14,1,17,Sheffield Utd,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.36,90,6,1
10,12,Gabriel Martinelli Silva,1,1350,1365,1370,1370,1330,1360,3,14,1,17,Sheffield Utd,6,25,41.2,11.5,24.0,0.07,0.01,0.08,0.14,1.13,1.36,65,3,0
10,13,Eddie Nketiah,1,1350,1365,1370,1370,1330,1360,4,14,1,17,Sheffield Utd,8,15,8.6,4.9,55.0,0.39,0.08,0.47,2.39,1.13,1.36,90,17,1
10,19,Bukayo Saka,1,1350,1365,1370,1370,1330,1360,3,14,1,17,Sheffield Utd,22,75,94.8,60.4,120.0,1.8199999999999998,0.72,2.54,2.0999999999999996,1.13,1.36,72,6,1
10,20,William Saliba,1,1350,1365,1370,1370,1330,1360,2,14,1,17,Sheffield Utd,14,62,42.6,3.0,0.0,0.0,0.02,0.02,2.74,1.13,1.36,90,7,1
10,22,Emile Smith Rowe,1,1350,1365,1370,1370,1330,1360,3,14,1,17,Sheffield Utd,2,4,8.4,1.5,36.0,0.46,0.01,0.47000000000000003,0.08,1.13,1.36,72,6,1
10,27,Auston Trusty,17,1030,1040,1045,1020,1020,1060,2,14,2,1,Arsenal,2,14,40.599999999999994,10.299999999999999,2.0,0.0,0.0,0.0,2.6100000000000003,19.0,1.36,90,0,0
10,28,Matt Turner,16,1065,1100,1050,1125,1080,1080,1,14,2,11,Liverpool,10,50,44.2,0.0,0.0,0.0,0.0,0.0,3.8400000000000003,11.0,1.4,90,2,0
10,29,Benjamin White,1,1350,1365,1370,1370,1330,1360,2,14,1,17,Sheffield Utd,27,90,87.60000000000001,31.200000000000003,35.0,0.48,0.1,0.5800000000000001,2.74,1.13,1.36,65,6,1
10,31,Oleksandr Zinchenko,1,1350,1365,1370,1370,1330,1360,2,14,1,17,Sheffield Utd,14,68,49.199999999999996,41.6,30.0,0.2,0.17,0.37,2.39,1.13,1.36,90,8,1
10,36,Matty Cash,2,1160,1285,1140,1220,1180,1350,2,14,1,12,Luton,14,58,60.400000000000006,13.9,63.0,0.29000000000000004,0.5,0.79,4.11,1.25,1.48,78,5,1
10,42,Lucas Digne,2,1160,1285,1140,1220,1180,1350,2,14,1,12,Luton,8,36,35.4,52.400000000000006,18.0,0.09,0.27,0.36,4.25,1.25,1.48,90,2,0
10,43,Douglas Luiz Soares de Paulo,2,1160,1285,1140,1220,1180,1350,3,14,1,12,Luton,12,49,61.4,40.0,37.0,0.52,0.38,0.9,4.25,1.25,1.48,89,7,1
10,47,Boubacar Kamara,2,1160,1285,1140,1220,1180,1350,3,14,1,12,Luton,6,33,41.4,57.00000000000001,2.0,0.0,0.060000000000000005,0.060000000000000005,3.92,1.25,1.48,78,2,0
10,48,Ezri Konsa Ngoyo,2,1160,1285,1140,1220,1180,1350,2,14,1,12,Luton,10,50,57.6,12.799999999999999,31.0,0.44,0.02,0.45999999999999996,4.25,1.25,1.48,90,2,0
10,49,Emiliano Martínez Romero,2,1160,1285,1140,1220,1180,1350,1,14,1,12,Luton,11,55,68.8,0.0,0.0,0.0,0.0,0.0,4.25,1.25,1.48,90,0,0
10,50,John McGinn,2,1160,1285,1140,1220,1180,1350,3,14,1,12,Luton,9,35,47.8,97.3,9.0,0.13,0.4700000000000001,0.6000000000000001,3.89,1.25,1.48,90,8,1
10,52,Marvelous Nakamba,12,1055,1090,1020,1060,1090,1120,3,14,2,2,Aston Villa,7,40,51.8,33.3,11.0,0.15,0.2,0.35,6.5200000000000005,9.5,1.48,75,2,0
10,60,Ollie Watkins,2,1160,1285,1140,1220,1180,1350,4,14,1,12,Luton,37,155,180.39999999999998,78.8,158.0,1.32,0.53,1.85,4.0600000000000005,1.25,1.48,90,2,0
10,63,Philip Billing,3,1100,1100,1055,1130,1145,1075,3,14,1,6,Burnley,6,21,32.0,19.9,38.0,0.30000000000000004,0.19999999999999998,0.5,7.26,2.15,1.75,81,8,1
10,65,Ryan Christie,3,1100,1100,1055,1130,1145,1075,3,14,1,6,Burnley,8,24,26.4,27.400000000000002,33.0,0.18,0.1,0.28,5.500000000000001,2.15,1.75,90,2,0
10,70,Lloyd Kelly,3,1100,1100,1055,1130,1145,1075,2,14,1,6,Burnley,1,19,22.2,21.3,0.0,0.0,0.04,0.04,1.75,2.15,1.75,90,2,0
10,75,Chris Mepham,3,1100,1100,1055,1130,1145,1075,2,14,1,6,Burnley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.75,90,2,0
10,82,Antoine Semenyo,3,1100,1100,1055,1130,1145,1075,4,14,1,6,Burnley,2,-1,8.4,1.4,40.0,0.09,0.0,0.09,1.2799999999999998,2.15,1.75,68,9,1
10,85,Dominic Solanke,3,1100,1100,1055,1130,1145,1075,4,14,1,6,Burnley,9,22,50.8,38.0,74.0,0.86,0.32000000000000006,1.18,8.05,2.15,1.75,90,2,0
10,86,Marcus Tavernier,3,1100,1100,1055,1130,1145,1075,3,14,1,6,Burnley,5,23,36.2,54.400000000000006,23.0,0.07,0.32,0.39,6.59,2.15,1.75,81,2,0
10,89,Illia Zabarnyi,3,1100,1100,1055,1130,1145,1075,2,14,1,6,Burnley,1,37,51.400000000000006,3.1,12.0,0.28,0.02,0.3,8.05,2.15,1.75,90,2,0
10,90,Kristoffer Ajer,4,1100,1100,1110,1055,1090,1150,2,11,2,7,Chelsea,3,35,29.2,14.1,29.0,0.12000000000000001,0.9200000000000002,1.04,2.59,5.25,1.8,90,7,1
10,96,Nathan Collins,4,1100,1100,1110,1055,1090,1150,2,11,2,7,Chelsea,3,35,54.6,13.200000000000001,12.0,0.17,0.03,0.2,3.74,5.25,1.8,90,6,1
10,101,Mark Flekken,4,1100,1100,1110,1055,1090,1150,1,11,2,7,Chelsea,4,31,28.799999999999997,0.0,0.0,0.0,0.0,0.0,2.31,5.25,1.8,90,6,1
10,104,Aaron Hickey,4,1100,1100,1110,1055,1090,1150,2,11,2,7,Chelsea,2,6,2.0,7.8,7.0,0.09,0.01,0.1,3.46,5.25,1.8,83,6,1
10,105,Vitaly Janelt,4,1100,1100,1110,1055,1090,1150,3,11,2,7,Chelsea,9,40,38.8,48.5,15.0,0.05,0.22,0.27,1.6500000000000001,5.25,1.8,75,3,0
10,106,Mathias Jensen,4,1100,1100,1110,1055,1090,1150,3,11,2,7,Chelsea,25,77,109.4,59.9,34.0,0.24,0.28,0.52,2.71,5.25,1.8,63,3,0
10,108,Bryan Mbeumo,4,1100,1100,1110,1055,1090,1150,3,11,2,7,Chelsea,5,28,29.6,115.6,48.0,0.48,0.66,1.1400000000000001,3.74,5.25,1.8,90,13,1
10,110,Christian Nørgaard,4,1100,1100,1110,1055,1090,1150,3,11,2,7,Chelsea,12,54,69.0,36.800000000000004,84.0,1.1,0.17,1.27,3.74,5.25,1.8,90,2,0
10,112,Ethan Pinnock,4,1100,1100,1110,1055,1090,1150,2,11,2,7,Chelsea,4,48,92.6,3.6,35.0,0.29000000000000004,0.01,0.3,3.74,5.25,1.8,90,15,1
